file,field_path,role,value
data/processed/missing_author_mappings_report.csv,[37].venue,canonical_venue,Workshop on Security Implications of Deepfakes and Cheapfakes
data/processed/missing_author_mappings_report.csv,[44].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
data/processed/missing_author_mappings_report.csv,[48].venue,canonical_venue,Workshop on Security Implications of Deepfakes and Cheapfakes
data/processed/missing_author_mappings_report.csv,[132].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
data/processed/missing_author_mappings_report.csv,[137].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/missing_author_mappings_report.csv,[165].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/missing_author_mappings_report.csv,[170].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/missing_author_mappings_report.csv,[175].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/missing_author_mappings_report.csv,[191].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/missing_author_mappings_report.csv,[221].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/missing_author_mappings_report.csv,[224].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/missing_author_mappings_report.csv,[245].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/missing_author_mappings_report.csv,[261].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
data/processed/missing_author_mappings_report.csv,[262].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
data/processed/missing_author_mappings_report.csv,[341].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/missing_author_mappings_report.csv,[386].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/missing_author_mappings_report.csv,[391].venue,canonical_venue,IEEE Annual Computing and Communication Workshop and Conference
data/processed/missing_author_mappings_report.csv,[460].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/missing_author_mappings_report.csv,[488].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/missing_author_mappings_report.csv,[500].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/missing_author_mappings_report.csv,[570].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/openalex_candidate_papers.before_top50_import.csv,[3].venue,canonical_venue,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[3].venue_name,canonical_venue,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[95].venue,canonical_venue,3rd ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[95].venue_name,canonical_venue,3rd ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[102].venue,canonical_venue,Proceedings of the 2024 ACM Workshop on Information Hiding and Multimedia Security
data/processed/openalex_candidate_papers.before_top50_import.csv,[102].venue_name,canonical_venue,Proceedings of the 2024 ACM Workshop on Information Hiding and Multimedia Security
data/processed/openalex_candidate_papers.before_top50_import.csv,[124].venue,canonical_venue,2023 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[124].venue_name,canonical_venue,2023 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[126].venue,canonical_venue,2024 IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/openalex_candidate_papers.before_top50_import.csv,[126].venue_name,canonical_venue,2024 IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/openalex_candidate_papers.before_top50_import.csv,[127].venue,canonical_venue,2023 IEEE International Conference on Data Mining Workshops (ICDMW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[127].venue_name,canonical_venue,2023 IEEE International Conference on Data Mining Workshops (ICDMW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[159].venue,canonical_venue,Proceedings of the 5th ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[159].venue_name,canonical_venue,Proceedings of the 5th ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[193].venue,canonical_venue,Proceedings of the 5th ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[193].venue_name,canonical_venue,Proceedings of the 5th ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[206].venue,canonical_venue,Proceedings of the Fifth International Workshop on Natural Language Processing for Social Media
data/processed/openalex_candidate_papers.before_top50_import.csv,[206].venue_name,canonical_venue,Proceedings of the Fifth International Workshop on Natural Language Processing for Social Media
data/processed/openalex_candidate_papers.before_top50_import.csv,[207].venue,canonical_venue,Proceedings of the 4th Workshop on Security Implications of Deepfakes and Cheapfakes
data/processed/openalex_candidate_papers.before_top50_import.csv,[207].venue_name,canonical_venue,Proceedings of the 4th Workshop on Security Implications of Deepfakes and Cheapfakes
data/processed/openalex_candidate_papers.before_top50_import.csv,[243].venue,canonical_venue,2018 IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/openalex_candidate_papers.before_top50_import.csv,[243].venue_name,canonical_venue,2018 IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/openalex_candidate_papers.before_top50_import.csv,[247].venue,canonical_venue,Proceedings of the 2nd ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[247].venue_name,canonical_venue,Proceedings of the 2nd ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[436].venue,canonical_venue,2019 IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/openalex_candidate_papers.before_top50_import.csv,[436].venue_name,canonical_venue,2019 IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/openalex_candidate_papers.before_top50_import.csv,[453].venue,canonical_venue,3rd ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[453].venue_name,canonical_venue,3rd ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[525].venue,canonical_venue,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[525].venue_name,canonical_venue,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[588].venue,canonical_venue,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[588].venue_name,canonical_venue,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[702].venue,canonical_venue,Proceedings of the Workshop on Linking Natural Language Processing and Biology Towards Deeper Biological Literature Analysis - BioNLP '06
data/processed/openalex_candidate_papers.before_top50_import.csv,[702].venue_name,canonical_venue,Proceedings of the Workshop on Linking Natural Language Processing and Biology Towards Deeper Biological Literature Analysis - BioNLP '06
data/processed/openalex_candidate_papers.before_top50_import.csv,[786].venue,canonical_venue,2020 8th International Workshop on Biometrics and Forensics (IWBF)
data/processed/openalex_candidate_papers.before_top50_import.csv,[786].venue_name,canonical_venue,2020 8th International Workshop on Biometrics and Forensics (IWBF)
data/processed/openalex_candidate_papers.before_top50_import.csv,[878].venue,canonical_venue,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[878].venue_name,canonical_venue,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[999].venue,canonical_venue,Proceedings of the 1st International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[999].venue_name,canonical_venue,Proceedings of the 1st International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[1046].venue,canonical_venue,2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[1046].venue_name,canonical_venue,2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[1059].venue,canonical_venue,2021 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[1059].venue_name,canonical_venue,2021 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[1066].venue,canonical_venue,2021 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[1066].venue_name,canonical_venue,2021 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[1074].venue,canonical_venue,Proceedings of the 1st Workshop on Security Implications of Deepfakes and Cheapfakes
data/processed/openalex_candidate_papers.before_top50_import.csv,[1074].venue_name,canonical_venue,Proceedings of the 1st Workshop on Security Implications of Deepfakes and Cheapfakes
data/processed/openalex_candidate_papers.before_top50_import.csv,[1182].venue,canonical_venue,2015 IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/openalex_candidate_papers.before_top50_import.csv,[1182].venue_name,canonical_venue,2015 IEEE International Workshop on Information Forensics and Security (WIFS)
