openalex_id,title,authors_ordered,year,publication_year,publication_date,venue,venue_name,venue_type,publisher,publication_type,doi,url,primary_url,landing_page_url,openalex_url,arxiv_id,arxiv_url,has_arxiv_version,is_arxiv_preprint,in_scope,relevance_score,relevance_reason,exclusion_reason,preliminary_task,entry_type,is_survey,is_deepfake_related,is_image_editing_related,source_query,source_database,manual_review,notes
https://openalex.org/W2135639274,"antiSMASH: rapid identification, annotation and analysis of secondary metabolite biosynthesis gene clusters in bacterial and fungal genome sequences","[""Marnix H. Medema"", ""Kai Blin"", ""Peter Cimermančič"", ""Victor de Jager"", ""Piotr Zakrzewski"", ""Michael A. Fischbach"", ""Tilmann Weber"", ""Eriko Takano"", ""Rainer Breitling""]",2011,2011,2011-06-14,Nucleic Acids Research,Nucleic Acids Research,journal,Oxford University Press,journal,10.1093/nar/gkr466,https://doi.org/10.1093/nar/gkr466,https://doi.org/10.1093/nar/gkr466,https://doi.org/10.1093/nar/gkr466,https://openalex.org/W2135639274,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2033078279,Identification and Classification of Hubs in Brain Networks,"[""Olaf Sporns"", ""Christopher J. Honey"", ""Rolf Kötter""]",2007,2007,2007-10-17,PLoS ONE,PLoS ONE,journal,Public Library of Science,journal,10.1371/journal.pone.0001049,https://doi.org/10.1371/journal.pone.0001049,https://doi.org/10.1371/journal.pone.0001049,https://doi.org/10.1371/journal.pone.0001049,https://openalex.org/W2033078279,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2054119472,ENVIRONMENTAL CHARACTERIZATION OF GLOBAL SOURCES OF ATMOSPHERIC SOIL DUST IDENTIFIED WITH THE NIMBUS 7 TOTAL OZONE MAPPING SPECTROMETER (TOMS) ABSORBING AEROSOL PRODUCT,"[""Joseph M. Prospero"", ""Paul Ginoux"", ""Omar Torres"", ""Sharon E. Nicholson"", ""Thomas E. Gill""]",2002,2002,2002-02-01,Reviews of Geophysics,Reviews of Geophysics,journal,Wiley,journal,10.1029/2000rg000095,https://doi.org/10.1029/2000rg000095,https://doi.org/10.1029/2000rg000095,https://doi.org/10.1029/2000rg000095,https://openalex.org/W2054119472,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2185175083,From image descriptions to visual denotations: New similarity metrics for semantic inference over event descriptions,"[""Peter Young"", ""Alice Lai"", ""Micah Hodosh"", ""Julia Hockenmaier""]",2014,2014,2014-12-01,Transactions of the Association for Computational Linguistics,Transactions of the Association for Computational Linguistics,journal,Association for Computational Linguistics,journal,10.1162/tacl_a_00166,https://doi.org/10.1162/tacl_a_00166,https://doi.org/10.1162/tacl_a_00166,https://doi.org/10.1162/tacl_a_00166,https://openalex.org/W2185175083,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2031618446,Security without identification: transaction systems to make big brother obsolete,"[""David Chaum""]",1985,1985,1985-10-01,Communications of the ACM,Communications of the ACM,journal,Association for Computing Machinery,journal,10.1145/4372.4373,https://doi.org/10.1145/4372.4373,https://doi.org/10.1145/4372.4373,https://doi.org/10.1145/4372.4373,https://openalex.org/W2031618446,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2297610696,Robust structural identification via polyhedral template matching,"[""Peter Mahler Larsen"", ""Søren Schmidt"", ""Jakob Schiøtz""]",2016,2016,2016-05-13,Modelling and Simulation in Materials Science and Engineering,Modelling and Simulation in Materials Science and Engineering,journal,IOP Publishing,journal,10.1088/0965-0393/24/5/055007,https://doi.org/10.1088/0965-0393/24/5/055007,https://doi.org/10.1088/0965-0393/24/5/055007,https://doi.org/10.1088/0965-0393/24/5/055007,https://openalex.org/W2297610696,1603.05143,https://arxiv.org/abs/1603.05143,true,true,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2143140987,FERMI LARGE AREA TELESCOPE FIRST SOURCE CATALOG,"[""A. A. Abdo"", ""M. Ackermann"", ""M. Ajello"", ""A. Allafort"", ""E. Antolini"", ""W. B. Atwood"", ""M. Axelsson"", ""L. Baldini"", ""J. Ballet"", ""G. Barbiellini"", ""D. Bastieri"", ""B. M. Baughman"", ""K. Bechtol"", ""R. Bellazzini"", ""F. Belli"", ""B. Berenji"", ""D. Bisello"", ""R. D. Blandford"", ""E. D. Bloom"", ""E. Bonamente"", ""J. T. Bonnell"", ""A. W. Borgland"", ""A. Bouvier"", ""J. Bregeon"", ""A. Brez"", ""M. Brigida"", ""Pascal Bruel"", ""T. H. Burnett"", ""G. Busetto"", ""S. Buson"", ""G. A. Caliandro"", ""R. A. Cameron"", ""R. Campana"", ""Beatriz Cañadas"", ""P. A. Caraveo"", ""S. Carrigan"", ""J. M. Casandjian"", ""E. Cavazzuti"", ""M. Ceccanti"", ""C. Cecchi"", ""Ö. Çelik"", ""E. Charles"", ""A. Chekhtman"", ""C. C. Cheung"", ""J. Chiang"", ""A. Cillis"", ""S. Ciprini"", ""R. Claus"", ""J. Cohen-Tanugi"", ""J. M. Conrad"", ""R. Corbet"", ""David Davis"", ""M. DeKlotz"", ""P. R. den Hartog"", ""C. D. Dermer"", ""A. De Angelis"", ""A. De Luca"", ""F. de Palma"", ""S. W. Digel"", ""M. Dormody"", ""E. do Couto e Silva"", ""P. S. Drell"", ""R. Dubois"", ""D. Dumora"", ""D. Fabiani"", ""C. Farnier"", ""C. Favuzzi"", ""S. Fegan"", ""E. C. Ferrara"", ""W. B. Focke"", ""P. Fortin"", ""M. Frailis"", ""Y. Fukazawa"", ""S. Funk"", ""P. Fusco"", ""F. Gargano"", ""D. Gasparrini"", ""N. Gehrels"", ""S. Germani"", ""G. Giavitto"", ""B. Giebels"", ""N. Giglietto"", ""P. Giommi"", ""F. Giordano"", ""M. Giroletti"", ""T. Glanzman"", ""G. Godfrey"", ""I. A. Grenier"", ""M.-H. Grondin"", ""J. E. Grove"", ""L. Guillemot"", ""S. Guiriec"", ""M. Gustafsson"", ""D. Hadasch"", ""Y. Hanabata"", ""A. K. Harding"", ""M. Hayashida"", ""E. Hays"", ""S. E. Healey"", ""A. B. Hill""]",2010,2010,2010-05-25,The Astrophysical Journal Supplement Series,The Astrophysical Journal Supplement Series,journal,Institute of Physics,journal,10.1088/0067-0049/188/2/405,https://doi.org/10.1088/0067-0049/188/2/405,https://doi.org/10.1088/0067-0049/188/2/405,https://doi.org/10.1088/0067-0049/188/2/405,https://openalex.org/W2143140987,1002.2280,https://arxiv.org/abs/1002.2280,true,true,false,1,"Matched task terms: detection, detect; no generation terms matched.",,detection,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3034494316,Hi-CMD: Hierarchical Cross-Modality Disentanglement for Visible-Infrared Person Re-Identification,"[""Seokeon Choi"", ""Sumin Lee"", ""Youngeun Kim"", ""Taekyung Kim"", ""Changick Kim""]",2020,2020,2020-06-01,2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),,,conference,10.1109/cvpr42600.2020.01027,https://doi.org/10.1109/cvpr42600.2020.01027,https://doi.org/10.1109/cvpr42600.2020.01027,https://doi.org/10.1109/cvpr42600.2020.01027,https://openalex.org/W3034494316,,,false,false,false,0,No required generation/task combination matched.,Matched exclusion terms: person re-identification.,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2012142451,Functional and bioactive properties of collagen and gelatin from alternative sources: A review,"[""M.C. Gómez‐Guillén"", ""Begoña Giménez"", ""M.E. López‐Caballero"", ""P. Montero""]",2011,2011,2011-02-16,Food Hydrocolloids,Food Hydrocolloids,journal,Elsevier BV,journal,10.1016/j.foodhyd.2011.02.007,https://doi.org/10.1016/j.foodhyd.2011.02.007,https://doi.org/10.1016/j.foodhyd.2011.02.007,https://doi.org/10.1016/j.foodhyd.2011.02.007,https://openalex.org/W2012142451,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,survey,true,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2341614611,Biometric identification,"[""Anil K. Jain"", ""Hong Lin"", ""Sharath Pankanti""]",2000,2000,2000-02-01,Communications of the ACM,Communications of the ACM,journal,Association for Computing Machinery,journal,10.1145/328236.328110,https://doi.org/10.1145/328236.328110,https://doi.org/10.1145/328236.328110,https://doi.org/10.1145/328236.328110,https://openalex.org/W2341614611,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2118366819,ICA-based artefact removal and accelerated fMRI acquisition for improved resting state network imaging,"[""Ludovica Griffanti"", ""Gholamreza Salimi‐Khorshidi"", ""Christian F. Beckmann"", ""Edward J. Auerbach"", ""Gwenaëlle Douaud"", ""Claire E. Sexton"", ""Enikő Zsoldos"", ""Klaus P. Ebmeier"", ""Nicola Filippini"", ""Clare E. Mackay"", ""Steen Moeller"", ""Junqian Xu"", ""Essa Yacoub"", ""Giuseppe Baselli"", ""Kâmil Uǧurbil"", ""Karla L. Miller"", ""Stephen M. Smith""]",2014,2014,2014-03-22,NeuroImage,NeuroImage,journal,Elsevier BV,journal,10.1016/j.neuroimage.2014.03.034,https://doi.org/10.1016/j.neuroimage.2014.03.034,https://doi.org/10.1016/j.neuroimage.2014.03.034,https://doi.org/10.1016/j.neuroimage.2014.03.034,https://openalex.org/W2118366819,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images | diffusion-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4248872320,<i>XDS</i>,"[""Wolfgang Kabsch""]",2010,2010,2010-01-21,Acta Crystallographica Section D Biological Crystallography,Acta Crystallographica Section D Biological Crystallography,journal,Wiley,journal,10.1107/s0907444909047337,https://doi.org/10.1107/s0907444909047337,https://doi.org/10.1107/s0907444909047337,https://doi.org/10.1107/s0907444909047337,https://openalex.org/W4248872320,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2088049833,Selective Search for Object Recognition,"[""Jasper Uijlings"", ""Koen E. A. van de Sande"", ""Theo Gevers"", ""A.W.M. Smeulders""]",2013,2013,2013-04-01,International Journal of Computer Vision,International Journal of Computer Vision,journal,Springer Science+Business Media,journal,10.1007/s11263-013-0620-5,https://doi.org/10.1007/s11263-013-0620-5,https://doi.org/10.1007/s11263-013-0620-5,https://doi.org/10.1007/s11263-013-0620-5,https://openalex.org/W2088049833,,,false,false,false,0,No required generation/task combination matched.,Matched exclusion terms: generic image segmentation/classification/recognition.,uncertain,method,false,false,false,source identification of generated images | which model generated this image,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2086666872,Enhancing Source Camera Identification Performance With a Camera Reference Phase Sensor Pattern Noise,"[""Xiangui Kang"", ""Yinxiang Li"", ""Zhenhua Qu"", ""Jiwu Huang""]",2011,2011,2011-09-22,IEEE Transactions on Information Forensics and Security,IEEE Transactions on Information Forensics and Security,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/tifs.2011.2168214,https://doi.org/10.1109/tifs.2011.2168214,https://doi.org/10.1109/tifs.2011.2168214,https://doi.org/10.1109/tifs.2011.2168214,https://openalex.org/W2086666872,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2161456562,Identification of Two Distinct Macrophage Subsets with Divergent Effects Causing either Neurotoxicity or Regeneration in the Injured Mouse Spinal Cord,"[""Kristina A. Kigerl"", ""John C. Gensel"", ""Daniel P. Ankeny"", ""Jessica K. Alexander"", ""Dustin J. Donnelly"", ""Phillip G. Popovich""]",2009,2009,2009-10-28,Journal of Neuroscience,Journal of Neuroscience,journal,Society for Neuroscience,journal,10.1523/jneurosci.3257-09.2009,https://doi.org/10.1523/jneurosci.3257-09.2009,https://doi.org/10.1523/jneurosci.3257-09.2009,https://doi.org/10.1523/jneurosci.3257-09.2009,https://openalex.org/W2161456562,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3004280078,A pneumonia outbreak associated with a new coronavirus of probable bat origin,"[""Peng Zhou"", ""Xing‐Lou Yang"", ""Xian-Guang Wang"", ""Ben Hu"", ""Lei Zhang"", ""Wei Zhang"", ""Hao-Rui Si"", ""Yan Zhu"", ""Bei Li"", ""Chao-Lin Huang"", ""Huidong Chen"", ""Jing Chen"", ""Yun Luo"", ""Hua Guo"", ""Ren-Di Jiang"", ""Mei-Qin Liu"", ""Ying Chen"", ""Xu-Rui Shen"", ""Xi Wang"", ""Xiao-Shuang Zheng"", ""Kai Zhao"", ""Quan-Jiao Chen"", ""Fēi Dèng"", ""Linlin Liu"", ""Bing Yan"", ""Fa-Xian Zhan"", ""Yanyi Wang"", ""Gengfu Xiao"", ""Zheng‐Li Shi""]",2020,2020,2020-02-03,Nature,Nature,journal,Nature Portfolio,journal,10.1038/s41586-020-2012-7,https://doi.org/10.1038/s41586-020-2012-7,https://doi.org/10.1038/s41586-020-2012-7,https://doi.org/10.1038/s41586-020-2012-7,https://openalex.org/W3004280078,,,false,false,false,0,No required generation/task combination matched.,Matched exclusion terms: pneumonia.,uncertain,method,false,false,false,source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2065526112,Virtual monochromatic imaging in dual‐source dual‐energy CT: Radiation dose and image quality,"[""Lifeng Yu"", ""Jodie A. Christner"", ""Shuai Leng"", ""Jia Wang"", ""Joel G. Fletcher"", ""Cynthia H. McCollough""]",2011,2011,2011-11-09,Medical Physics,Medical Physics,journal,Wiley,journal,10.1118/1.3658568,https://doi.org/10.1118/1.3658568,https://doi.org/10.1118/1.3658568,https://doi.org/10.1118/1.3658568,https://openalex.org/W2065526112,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,source identification of generated images | source verification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
