institution_id,starting_canonical_name,starting_type,final_institution_id,final_canonical_name,final_type,final_status,name_decision,type_decision,evidence_status,evidence_url,notes
institution:a28e1611e5e6b8b6,Lanzhou University,university,institution:a28e1611e5e6b8b6,Lanzhou University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:8ca93bff11a3be9e,Leonardo S.p.A.,company,institution:8ca93bff11a3be9e,Leonardo S.p.A.,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:ab1c5fd351e72f37,Link Campus University,university,institution:ab1c5fd351e72f37,Link Campus University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:d30e2f168f8ccc03,Loyola University Chicago,university,institution:d30e2f168f8ccc03,Loyola University Chicago,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:1a36f9f1487a39da,Manipal University Jaipur,university,institution:1a36f9f1487a39da,Manipal University Jaipur,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:366058c27e343874,Massachusetts Institute of Technology,university,institution:366058c27e343874,Massachusetts Institute of Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:bef37c90751e824e,Max Planck Institute for Informatics,research_unit,institution:bef37c90751e824e,Max Planck Institute for Informatics,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:357dc1b545173dd5,Meta (United States),company,institution:357dc1b545173dd5,Meta (United States),company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:a1b609b0fc5c2e23,Miraflow,company,institution:a1b609b0fc5c2e23,Miraflow,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:39fbdba5585bb3c4,MIT Lincoln Laboratory,research_unit,institution:39fbdba5585bb3c4,MIT Lincoln Laboratory,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:f04b96a9716ab2f4,Mohamed bin Zayed University of Artificial Intelligence,university,institution:f04b96a9716ab2f4,Mohamed bin Zayed University of Artificial Intelligence,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:02e0cb0a82c051ec,Monash University,university,institution:02e0cb0a82c051ec,Monash University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:ae914839cab3ba03,Monash University Malaysia,university,institution:ae914839cab3ba03,Monash University Malaysia,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:74eb5a7db0242865,Nanchang University,university,institution:74eb5a7db0242865,Nanchang University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:0af8b0b3be8e7963,Nanjing University of Information Science and Technology,university,institution:0af8b0b3be8e7963,Nanjing University of Information Science and Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:70f74652d14cacde,Nankai University,university,institution:70f74652d14cacde,Nankai University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:c111feb812f1a7ed,Nanyang Technological University,university,institution:c111feb812f1a7ed,Nanyang Technological University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:db8874f9983a5ffd,National Institute of Informatics,research_unit,institution:db8874f9983a5ffd,National Institute of Informatics,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:d4f85059258439dc,National Institute of Technology Silchar,university,institution:d4f85059258439dc,National Institute of Technology Silchar,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:69a779f3b8d566f6,National Taiwan University,university,institution:69a779f3b8d566f6,National Taiwan University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:70ccb485197bbb6c,National University of Singapore,university,institution:70ccb485197bbb6c,National University of Singapore,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:b99e56fd55395250,National Yang Ming Chiao Tung University,university,institution:b99e56fd55395250,National Yang Ming Chiao Tung University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:2b91b5917e5279ea,NEC Laboratories America,company,institution:2b91b5917e5279ea,NEC Laboratories America,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:fbc0802be3266f6f,Netflix Eyeline Studios,company,institution:fbc0802be3266f6f,Netflix Eyeline Studios,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:bda289c20f284717,Netherlands Forensic Institute,research_unit,institution:bda289c20f284717,Netherlands Forensic Institute,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:c83aeae887827902,New York University,university,institution:c83aeae887827902,New York University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:d1f71b03766ee0a2,Noeon Research,research_unit,institution:d1f71b03766ee0a2,Noeon Research,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:0008285766dcabc7,Northeastern University,university,institution:0008285766dcabc7,Northeastern University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:bc1d8b5fba4bc5ff,Northwestern Polytechnical University,university,institution:bc1d8b5fba4bc5ff,Northwestern Polytechnical University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
