file,field_path,role,value
data/processed/missing_author_mappings_report.csv,[47].venue,canonical_venue,Workshop on Security Implications of Deepfakes and Cheapfakes
data/processed/missing_author_mappings_report.csv,[133].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
data/processed/missing_author_mappings_report.csv,[138].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/missing_author_mappings_report.csv,[166].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/missing_author_mappings_report.csv,[176].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/missing_author_mappings_report.csv,[193].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/missing_author_mappings_report.csv,[222].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/missing_author_mappings_report.csv,[225].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/missing_author_mappings_report.csv,[243].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/missing_author_mappings_report.csv,[257].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
data/processed/missing_author_mappings_report.csv,[258].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
data/processed/missing_author_mappings_report.csv,[325].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/missing_author_mappings_report.csv,[362].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/missing_author_mappings_report.csv,[366].venue,canonical_venue,2026 IEEE 16th Annual Computing and Communication Workshop and Conference (CCWC)
data/processed/missing_author_mappings_report.csv,[377].venue,canonical_venue,Image Analysis and Processing - ICIAP 2025 Workshops: 23rd International Conference
data/processed/missing_author_mappings_report.csv,[425].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/missing_author_mappings_report.csv,[452].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/missing_author_mappings_report.csv,[463].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/missing_author_mappings_report.csv,[486].venue,canonical_venue,2023 IEEE International Conference on Data Mining Workshops (ICDMW)
data/processed/missing_author_mappings_report.csv,[505].venue,canonical_venue,Proceedings of the 1st International Workshop on Multimedia AI against Disinformation
data/processed/missing_author_mappings_report.csv,[532].venue,canonical_venue,2020 IEEE Security and Privacy Workshops (SPW)
data/processed/missing_author_mappings_report.csv,[533].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/openalex_candidate_papers.before_top50_import.csv,[3].venue,canonical_venue,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[3].venue_name,canonical_venue,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[95].venue,canonical_venue,3rd ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[95].venue_name,canonical_venue,3rd ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[102].venue,canonical_venue,Proceedings of the 2024 ACM Workshop on Information Hiding and Multimedia Security
data/processed/openalex_candidate_papers.before_top50_import.csv,[102].venue_name,canonical_venue,Proceedings of the 2024 ACM Workshop on Information Hiding and Multimedia Security
data/processed/openalex_candidate_papers.before_top50_import.csv,[124].venue,canonical_venue,2023 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[124].venue_name,canonical_venue,2023 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[126].venue,canonical_venue,2024 IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/openalex_candidate_papers.before_top50_import.csv,[126].venue_name,canonical_venue,2024 IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/openalex_candidate_papers.before_top50_import.csv,[127].venue,canonical_venue,2023 IEEE International Conference on Data Mining Workshops (ICDMW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[127].venue_name,canonical_venue,2023 IEEE International Conference on Data Mining Workshops (ICDMW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[159].venue,canonical_venue,Proceedings of the 5th ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[159].venue_name,canonical_venue,Proceedings of the 5th ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[193].venue,canonical_venue,Proceedings of the 5th ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[193].venue_name,canonical_venue,Proceedings of the 5th ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[206].venue,canonical_venue,Proceedings of the Fifth International Workshop on Natural Language Processing for Social Media
data/processed/openalex_candidate_papers.before_top50_import.csv,[206].venue_name,canonical_venue,Proceedings of the Fifth International Workshop on Natural Language Processing for Social Media
data/processed/openalex_candidate_papers.before_top50_import.csv,[207].venue,canonical_venue,Proceedings of the 4th Workshop on Security Implications of Deepfakes and Cheapfakes
data/processed/openalex_candidate_papers.before_top50_import.csv,[207].venue_name,canonical_venue,Proceedings of the 4th Workshop on Security Implications of Deepfakes and Cheapfakes
data/processed/openalex_candidate_papers.before_top50_import.csv,[243].venue,canonical_venue,2018 IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/openalex_candidate_papers.before_top50_import.csv,[243].venue_name,canonical_venue,2018 IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/openalex_candidate_papers.before_top50_import.csv,[247].venue,canonical_venue,Proceedings of the 2nd ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[247].venue_name,canonical_venue,Proceedings of the 2nd ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[436].venue,canonical_venue,2019 IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/openalex_candidate_papers.before_top50_import.csv,[436].venue_name,canonical_venue,2019 IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/openalex_candidate_papers.before_top50_import.csv,[453].venue,canonical_venue,3rd ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[453].venue_name,canonical_venue,3rd ACM International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[525].venue,canonical_venue,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[525].venue_name,canonical_venue,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[588].venue,canonical_venue,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[588].venue_name,canonical_venue,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[702].venue,canonical_venue,Proceedings of the Workshop on Linking Natural Language Processing and Biology Towards Deeper Biological Literature Analysis - BioNLP '06
data/processed/openalex_candidate_papers.before_top50_import.csv,[702].venue_name,canonical_venue,Proceedings of the Workshop on Linking Natural Language Processing and Biology Towards Deeper Biological Literature Analysis - BioNLP '06
data/processed/openalex_candidate_papers.before_top50_import.csv,[786].venue,canonical_venue,2020 8th International Workshop on Biometrics and Forensics (IWBF)
data/processed/openalex_candidate_papers.before_top50_import.csv,[786].venue_name,canonical_venue,2020 8th International Workshop on Biometrics and Forensics (IWBF)
data/processed/openalex_candidate_papers.before_top50_import.csv,[878].venue,canonical_venue,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[878].venue_name,canonical_venue,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[999].venue,canonical_venue,Proceedings of the 1st International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[999].venue_name,canonical_venue,Proceedings of the 1st International Workshop on Multimedia AI against Disinformation
data/processed/openalex_candidate_papers.before_top50_import.csv,[1046].venue,canonical_venue,2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[1046].venue_name,canonical_venue,2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[1059].venue,canonical_venue,2021 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[1059].venue_name,canonical_venue,2021 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[1066].venue,canonical_venue,2021 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[1066].venue_name,canonical_venue,2021 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/openalex_candidate_papers.before_top50_import.csv,[1074].venue,canonical_venue,Proceedings of the 1st Workshop on Security Implications of Deepfakes and Cheapfakes
data/processed/openalex_candidate_papers.before_top50_import.csv,[1074].venue_name,canonical_venue,Proceedings of the 1st Workshop on Security Implications of Deepfakes and Cheapfakes
data/processed/openalex_candidate_papers.before_top50_import.csv,[1182].venue,canonical_venue,2015 IEEE International Workshop on Information Forensics and Security (WIFS)
