institution_id,institution_name,country,city,direct_paper_count,mapping_count,author_count,marker_count,alias_count,child_count,parent_id,merge_target,replacement_target,decision,reason,alias_preserved_as,deleted_from_registry,deleted_location,run_id,timestamp
institution:457423605fa485bc,Samsung (South Korea),,,0,0,0,3,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d86afa08c5895ca3,Samsung Pharm (South Korea),,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:49700da520d8842b,Samsung SDS (South Korea),,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d407d447fe02673c,Sant Gadge Baba Amravati University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:6dc785b2ccdf142c,Satya Wacana Christian University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:9191a7d5e3a9fc0c,Sejong University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:2e47d59ad1e8d5a4,Shahid Beheshti University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:932fb42ad74deeea,Shandong Academy of Sciences,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a8aa4fcbf3d06d56,Shandong University of Political Science and Law,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:85a4635e28eefe8e,Shanghai Polytechnic University,China,Shanghai,2,2,7,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:dbc08517e4f1ed6e,Shanghai University,China,Shanghai,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d6f57909282596fe,Shaqra University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:77789f69fddd731b,Sharda University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:79e17450a764ece3,Sheffield Hallam University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:0d485839c904b21b,Shenzhen Academy of Robotics,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:02b60e662a7a973c,Shivaji University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:24532e6b5472dbfb,Singapore Institute of Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:711cae4423807c6b,Sony Corporation (United States),,,0,0,0,0,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:e0677ab73955e8f3,Sorbonne University,,,0,0,0,0,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:37ea83da28e11ff2,Southwest University of Science and Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:87c744673e7e4d05,SRM Institute of Science and Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:9e9891886a71efdf,St. Joseph's Institute of Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:8ac3b059e7b70054,State Key Laboratory of Information Security,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:87cfa9f9d3bda4e1,State University of New York,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:e91675148695594c,Sunway University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:8d0a45af450fc806,Symbiosis International University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:926c0d427a18622b,Taif University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:66101d2ca048704e,Technische Universität Berlin,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f29a43c08a37e42f,Technical University of Darmstadt,,,0,0,0,1,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:7df4a1601453f806,Tel Aviv University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a992a0408381afc7,Tencent (China),,,0,0,0,3,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:5c5bb5ad830242f4,Texas Tech University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:5396ea72656b4b19,The Chinese University of Hong Kong,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:9ed23c2db75b5eee,Tianjin University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:3e0adb795a72cea8,Tianjin University of Technology,China,Tianjin,1,1,3,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:5e520dd2cd0a49c8,Tilburg University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:ee1464b6cfe3e064,Tun Hussein Onn University of Malaysia,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:424b7d284db388e3,Tunghai University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:b0f3614b042aab47,Universiti Malaysia Sarawak,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a8ed28b9013a59e5,Universiti Putra Malaysia,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:c121cd267550901f,"University at Albany, State University of New York",,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:2dd8e4fd2cb400d5,University of Aleppo,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:4a22ca636b97fd7f,University of Applied Health Sciences,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:85dd03b724084b02,University of Baltimore,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:610848049e237294,University of Bonn,,,0,0,0,0,0,0,,,,deleted_orphan,unreachable canonical institution in complete final graph,,true,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:17e63acd624ced9b,University of Cagliari,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:ca4ec8b3c028069a,"University of California, Riverside",,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:de4a2849d3de43a3,"University of California, Santa Barbara",,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:e103bc7b785f96fd,University of Coimbra,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:5fc8d686887fa82a,University of Electronic Science and Technology of China,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:64c1d2ad9160a22f,University of Engineering & Management,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:6ffec4118fae194f,University of Engineering and Technology Taxila,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:191ab0ad911126ad,University of Hafr Al-Batin,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a7f4bd547e079314,University of Indianapolis,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:4dc98405f4a72728,University of Jinan,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:882d9509a9483333,University of Kerala,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:6897907a26009a77,University of Liverpool,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:4f857a16fa2b6772,University of Malta,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:76f485d9ab6917e6,University of Management and Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:e65ac91b19314310,University of Maribor,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:bc735f3cccb71688,"University of Maryland, College Park",,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d4c5c00e6ef405e5,University of Michigan–Flint,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:cd743b4a401f4611,University of Mumbai,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:bbac7db3fe9aebc6,University of Newcastle Australia,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f3cfc9b602d85010,University of North Texas,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:ffcb560498d89d25,University of Oslo,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:ac88e2afb065388b,University of Padua,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:018c503420feda75,University of Petroleum and Energy Studies,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d8380bce08742d96,University of Plymouth,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:e0847a88faaa305e,University of Portsmouth,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:85eee734d249f6b1,University of Rajshahi,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:cf0fbf994717bb60,University of Seoul,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:8051e5f39b55dde4,University of South Wales,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:c27ba6b4c07428cf,University of Southern Denmark,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:b4361f45b61f9e1c,University of St. Thomas - Minnesota,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f68896817b1b2d6b,University of Technology Sydney,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:9fa92db1d3d981f0,University of Vienna,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:4d3dd6848c184118,University of Warwick,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:32e3542f42f3fe45,University of Wollongong in Dubai,,,0,0,0,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:88b6a237229e50a1,University of Žilina,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:eb0a1398c50d0281,University Paris-Est Créteil,,,0,0,0,1,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:c6f551ae664eb6a5,Victoria University of Wellington,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:78ca573d3b6c457c,VSB - Technical University of Ostrava,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:bc1cdb126bafdc16,Washington State University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:69152a620553f03a,Wuhan Business University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:cdde929ea128594e,Wuhan Institute of Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:9dcc9e0e62baaea9,Yulin Normal University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:fa59f7ae15be03cb,Zhejiang Sci-Tech University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:5d8853c0a593d41c,Zhengzhou University of Science and Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a3a1d363318e4d61,Liaoning Normal University,China,Dalian,1,1,3,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:052cc551c35dadab,Yunnan University of Finance and Economics,China,Kunming,1,1,3,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:1179ac01dd4eef1f,Jiangnan University,China,Wuxi,4,4,10,4,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:da7c9e3c3edb12a5,Kunming University of Science and Technology,China,Kunming,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:481050d20cd6c722,University of Charleston,United States,Charleston,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:9ffc21de60b360ff,University of Edinburgh,United Kingdom,City of Edinburgh,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:01f9119bde93e8ef,Can Tho University,Vietnam,Can Tho,1,1,3,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:948d79eac5f4fc81,Can Tho University of Technology,Vietnam,Can Tho,1,1,2,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:caec9d0e5ab5010d,Shanghai University of Electric Power,China,Shanghai,1,1,2,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:64aa68d006c72586,Nanfang College Guangzhou,China,Guangzhou,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d9bedf96789f3033,Jiaxing Vocational Technical College,China,Jiaxing,1,1,4,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:23556881bce23bb9,Jiaxing Municipal Public Security Bureau,China,Jiaxing,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:5d6887482c098264,Binjiang Institute of Zhejiang University,China,Hangzhou,1,1,1,1,0,0,institution:e433baf78e80004b,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:3391e7c855fa0e6e,University of Shanghai for Science and Technology,CN,Shanghai,1,1,3,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:bcd623204fe5d659,Bennett University,India,Madhaiya Maincha,1,1,4,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:3fbfa9f5164d66f4,Sangfor Technologies Inc. (institution:a86e3c911036d069),,,0,0,0,0,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:cd887bf808040e61,Michigan State University,United States,East Lansing,1,1,2,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:ed6f1120aeb12d5c,University of North Carolina at Chapel Hill,United States,Chapel Hill,1,1,3,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:7f558d88204cdf26,"CEC GienTech Technology Co., Ltd.",China,Shanghai,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:61adfe1cfbad3b19,Academy of Broadcasting Science,China,Beijing,1,1,2,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:b8e44ef51464a97c,Macao Polytechnic University,China,Macau,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:95626cb146b52080,"DeepFuture Technology (Hengqin, Guangdong) Co., Ltd.",China,Zhuhai,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:88976ef4193e3a06,Beijing University of Civil Engineering and Architecture,China,Beijing,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:19b5782d597636d9,University of International Relations,China,Beijing,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:815062efbb762258,University of New South Wales,Australia,Sydney,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:2d64a600151c6a44,Technical University of Madrid,Spain,Madrid,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:48441fb89f75bf9d,People's Public Security University of China,China,Beijing,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:6235ae2101dec1c1,Shanghai Customs University,China,Shanghai,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
