paper_id,title,institution_id,canonical_name,mapping_id,authors,location_id,city,region,country,latitude,longitude,review_status,classification,support_source,reason
curated:211ea83fa8d41c8ec810,AI-Generated Image Detection Algorithm Based on Classical-Quantum Hybrid Neural Network,institution:db049bef3a2d25e0,"Institute of Artificial Intelligence, Hefei Comprehensive National Science Center",mapping:b29c346c0bf20d2e6579,Juncong Xu; Yang Yang; Zhaoyun Chen,location:db049bef3a2d25e0aae8,Hefei,Anhui,China,31.827,117.121,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:211ea83fa8d41c8ec810,AI-Generated Image Detection Algorithm Based on Classical-Quantum Hybrid Neural Network,institution:e721b03b6f6c172d,University of Science and Technology of China,mapping:e9703eb14d5b51cd7de5,Kejiang Chen; Weiming Zhang; Lei Qu; Guoping Guo,location:e721b03b6f6c172dd7c7,Hefei,Anhui,China,31.8229,117.2808,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:b08c8cdd637cf7f65d18,AI-Generated Image Detection Based on the Most Suspicious Patch,institution:2bec96b8d2c54388,Tianjin University of Science and Technology,mapping:7bd7366c95bbd332d511,Hang Gao,location:2bec96b8d2c54388b2fd,Tianjin,Tianjin,China,39.083961,117.708631,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:b08c8cdd637cf7f65d18,AI-Generated Image Detection Based on the Most Suspicious Patch,institution:70f74652d14cacde,Nankai University,mapping:a9860ebd914d31035a5c,Mengting Hu; Tiegang Gao,location:70f74652d14cacde8518,Tianjin,Tianjin,China,38.9869388,117.33941,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,AI-Generated Image Detection Using Semantic Feature,institution:72e33b377a422ec3,National Taiwan University of Science and Technology,,Hau-Ching Chen; Yu-Pin Shen; Yi-Hung Yeh; Jiann-Liang Chen,,Taipei,Taiwan,China,25.05306,121.52639,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,AI-Generated Image Detection With Wasserstein Distance Compression and Dynamic Aggregation,institution:31f980eaa403801a,The Hong Kong Polytechnic University,,Zihang Lyu; Jun Xiao; Cong Zhang; Kin‐Man Lam,,Hong Kong,Hong Kong,China,22.27832,114.17469,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,AI-Generated Image Detection using a Cross-Attention Enhanced Dual-Stream Network,institution:5c85faa51cc57a24,Sun Yat-sen University,,Ziyi Xi; Wenmin Huang; Kangkang Wei; Weiqi Luo; Peijia Zheng,,Guangzhou,,China,23.11667,113.25,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
curated:98bed92571e23d5df139,AI-Generated Image Detection: Challenges and Recent Advances,institution:4bbe21fee76b02a9,Swiss federal Institute of Technology in Lausanne,mapping:84f672691c45917657d5,Quentin Bammey,location:86d6b804e52f77cd05f4,Lausanne,Vaud,Switzerland,46.5188,6.5593,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:98bed92571e23d5df139,AI-Generated Image Detection: Challenges and Recent Advances,institution:53765f8a62a101ca,Télécom Paris,mapping:9ef32f8c06f11f8510fa,Quentin Bammey,location:15fddbc0add01ee5bfa0,Palaiseau,Île-de-France,France,48.7131108,2.199685,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:98bed92571e23d5df139,AI-Generated Image Detection: Challenges and Recent Advances,institution:d046d2c57bb3a863,University of Naples Federico II,mapping:7fc52c9615f4e76ec688,Riccardo Corvi; Davide Cozzolino; Luisa Verdoliva,location:d046d2c57bb3a863a89a,Naples,Campania,Italy,40.8463,14.2572,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:98bed92571e23d5df139,AI-Generated Image Detection: Challenges and Recent Advances,institution:f841aa8a7a0d29aa,Centre for Research and Technology Hellas,mapping:be0550a60e2fb6f31ecd,Christos Koutlis; Despina Konstantinidou; Manos Schinas; Dimitrios Karageorgiou; Symeon Papadopoulos,location:2be8edf081e0c9efdf5d,Thessaloniki,Central Macedonia,Greece,40.64361,22.93086,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1a8e996ef9ce73efc0ef,AI-Generated Image Homology Detection,institution:2bec96b8d2c54388,Tianjin University of Science and Technology,mapping:6e55e617ec7c11f161b9,Hang Gao,location:2bec96b8d2c54388b2fd,Tianjin,Tianjin,China,39.083961,117.708631,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1a8e996ef9ce73efc0ef,AI-Generated Image Homology Detection,institution:48441fb89f75bf9d,People's Public Security University of China,mapping:60f3240f6653da5d0c52,Rui Ba,location:48441fb89f75bf9d620a,Beijing,Beijing,China,39.91135,116.34072,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1a8e996ef9ce73efc0ef,AI-Generated Image Homology Detection,institution:5fbb6e2cbdd4ea21,Renmin University of China,mapping:6d5cc8ce55c735ae2114,Kaiye Yu,location:5fbb6e2cbdd4ea21f83c,Beijing,Beijing,China,39.9674,116.3181,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1a8e996ef9ce73efc0ef,AI-Generated Image Homology Detection,institution:6235ae2101dec1c1,Shanghai Customs University,mapping:1c87d58e7409b37edffb,Han Xing,location:6235ae2101dec1c1a8d0,Shanghai,Shanghai,China,31.21926,121.59342,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1a8e996ef9ce73efc0ef,AI-Generated Image Homology Detection,institution:70f74652d14cacde,Nankai University,mapping:392e501523cb940efeaa,Mengting Hu,location:70f74652d14cacde8518,Tianjin,Tianjin,China,38.9869388,117.33941,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,AI-Generated-Image Detection Using Deep Learning Techniques,institution:cd743b4a401f4611,University of Mumbai,,Dhruv Bhatada; Nimesh Gujari; Priyanka Pandey; Yashvant Chhapwale; Yogita Shelar,,Mumbai,,India,19.07283,72.88261,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,AI-enabled image fraud in scientific publications,institution:0d485839c904b21b,Shenzhen Academy of Robotics,,Junhua Zhao,,Shenzhen,,China,22.54554,114.0683,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,AI-enabled image fraud in scientific publications,institution:1984e5f97afb62d8,The University of Sydney,,Jinjin Gu; Xinlei Wang; Jing Qiu,,Sydney,,Australia,-33.86785,151.20732,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,AI-enabled image fraud in scientific publications,institution:2f6dd59c6afca61d,First Affiliated Hospital of GuangXi Medical University,,Weijin Fu,,Nanning,,China,22.81667,108.31667,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,AI-enabled image fraud in scientific publications,institution:d1de2b99104f99ed,Guangxi Medical University,,Weijin Fu,,Nanning,,China,22.81667,108.31667,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,AI-enabled image fraud in scientific publications,institution:d31a9474efa16c6c,"Chinese University of Hong Kong, Shenzhen",,Chenang Li; Junhua Zhao; Gaoqi Liang,,Shenzhen,,China,22.54554,114.0683,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,AI-generated Image Detection: Passive or Watermark?,institution:5de5568dbc559111,Oak Ridge National Laboratory,,Amir Sadovnik; Arka Daw,,Oak Ridge,,United States,35.9313,-84.3104,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,AI-generated Image Detection: Passive or Watermark?,institution:781afa4ed50a74b8,Duke University,,Moyang Guo; Yuepeng Hu; Zhengyuan Jiang; Zeyu Li; Neil Zhenqiang Gong,,Durham,,United States,35.99403,-78.89862,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
curated:2465f28a94bb45bec499,AIGI-Holmes: Towards Explainable and Generalizable AI-Generated Image Detection via Multimodal Large Language Models,institution:3e78e883c14f8bb8,Tencent Youtu Lab,mapping:2d6df3ed59b5acd32071,Yunpeng Luo; Yuanchen Wu; Ke Yan; Shouhong Ding; Yunsheng Wu,location:3e78e883c14f8bb839b1,Shanghai,Shanghai,China,31.1836,121.4502,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:2465f28a94bb45bec499,AIGI-Holmes: Towards Explainable and Generalizable AI-Generated Image Detection via Multimodal Large Language Models,institution:929ddef9540ec1e7,Xiamen University,mapping:fec4dad376ec37dfcd9d,Ziyin Zhou; Ke Sun; Jiayi Ji; Xiaoshuai Sun; Rongrong Ji,location:929ddef9540ec1e76a47,Xiamen,Fujian,China,24.4389,118.0947,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,AdaptPrompt: Parameter-Efficient Adaptation of VLMs for Generalizable Deepfake Detection,institution:7417258b2e3d3491,University of Waterloo,mapping:40860326d87c16fb3561,Yichen Jiang; Fakhri Karray,location:7417258b2e3d34918af8,Waterloo,Ontario,Canada,43.4723,-80.5449,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,AdaptPrompt: Parameter-Efficient Adaptation of VLMs for Generalizable Deepfake Detection,institution:b978b6dfc7b3baa0,University of Bergen,mapping:22c065daf87d60a091d8,Sohail Ahmed Khan; Duc-Tien Dang-Nguyen,location:b978b6dfc7b3baa06ec0,Bergen,Vestland,Norway,60.3862,5.3204,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,AdaptPrompt: Parameter-Efficient Adaptation of VLMs for Generalizable Deepfake Detection,institution:f04b96a9716ab2f4,Mohamed bin Zayed University of Artificial Intelligence,mapping:37226513ee9bb670e2a9,Mohammed Talha Alam,location:f04b96a9716ab2f49ddf,Abu Dhabi,Abu Dhabi,United Arab Emirates,24.4329,54.6178,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Adaptive Forensic Feature Refinement via Intrinsic Importance Perception,institution:6faf58b52bec4e39,Alibaba Inc,mapping:500b21a30c88b9c79858,Junjun Zheng; Xiangheng Kong,location:6faf58b52bec4e39e037,Hangzhou,Zhejiang,China,30.1919,120.1858,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Adaptive Forensic Feature Refinement via Intrinsic Importance Perception,institution:9b91aedca1273b56,Zhejiang University of Technology,mapping:55513f5c5733c8ae36d5,Jie Lei,location:9b91aedca1273b5693f7,Hangzhou,Zhejiang,China,30.2954,120.1609,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Adaptive Forensic Feature Refinement via Intrinsic Importance Perception,institution:e433baf78e80004b,Zhejiang University,mapping:e0952a0f53ca608659ea,Jiazhen Yang; Kejia Chen; Zunlei Feng; Bingde Hu; Yang Gao,location:e433baf78e80004bdaba,Hangzhou,Zhejiang,China,30.3083,120.0867,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
