queue_id,audit_id,mapping_id,paper_id,paper_title,year,doi,openalex_url,author,current_institution,current_institution_id,raw_affiliation,suggested_canonical_institution,suggested_institution_id,severity,issue_type,reason,recommended_action,finding_status,resolution_action,resolution_note,is_current,created_at,updated_at,resolved_at,resolved_by
institution-review:575582f56ac761e689d3,institution-consistency:6dcf4e158c5fed81c919,mapping:6c20cdd41af5f807c4b5,curated:0895eb11a7610f3973da,Cover-Source Mismatch in Deepfake Detection: A Systematic Study,2026,10.1145/3785353.3815097,https://openalex.org/W7164884130,Milan Papež,Czech Technical University in Prague,institution:3d7a55d07b650cfa,"Faculty of Electrical Engineering, Czech Technical University, Prague, Czech Republic",,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:bfd9e656163a219784cb,institution-consistency:cee902f54dc3f9f8df97,mapping:6c20cdd41af5f807c4b5,curated:0895eb11a7610f3973da,Cover-Source Mismatch in Deepfake Detection: A Systematic Study,2026,10.1145/3785353.3815097,https://openalex.org/W7164884130,Tomáš Pevný,Czech Technical University in Prague,institution:3d7a55d07b650cfa,"Faculty of Electrical Engineering, Czech Technical University, Prague, Czech Republic",,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:cef926bbb8958d6875f5,institution-consistency:3708ad614ba74bdf6a96,mapping:f40ea97c548679e03ace,openalex:W4393063559,Deepfake Detection without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,2024,10.48550/arxiv.2403.13479,https://openalex.org/W4393063559,Claudio Gennaro,ISTI-CNR,institution:541450f1f663948c,"Istituto di Scienza e Tecnologie dell'Informazione ""A. Faedo"", Consiglio Nazionale delle Ricerche, Pisa, Italy",,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:1428a6b45619d42554a7,institution-consistency:218f13d1389e73a60c11,mapping:f40ea97c548679e03ace,openalex:W4393063559,Deepfake Detection without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,2024,10.48550/arxiv.2403.13479,https://openalex.org/W4393063559,Davide Alessandro Coccomini,ISTI-CNR,institution:541450f1f663948c,"Istituto di Scienza e Tecnologie dell'Informazione ""A. Faedo"", Consiglio Nazionale delle Ricerche, Pisa, Italy",,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:2ce451df55a83f53f9c1,institution-consistency:ddb0fe85df889d176bac,mapping:f40ea97c548679e03ace,openalex:W4393063559,Deepfake Detection without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,2024,10.48550/arxiv.2403.13479,https://openalex.org/W4393063559,Fabrizio Falchi,ISTI-CNR,institution:541450f1f663948c,"Istituto di Scienza e Tecnologie dell'Informazione ""A. Faedo"", Consiglio Nazionale delle Ricerche, Pisa, Italy",,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:f0d1d87aa99674ff1e27,institution-consistency:c80bbdb4a743f0c14d4f,mapping:f40ea97c548679e03ace,openalex:W4393063559,Deepfake Detection without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,2024,10.48550/arxiv.2403.13479,https://openalex.org/W4393063559,Giuseppe Amato,ISTI-CNR,institution:541450f1f663948c,"Istituto di Scienza e Tecnologie dell'Informazione ""A. Faedo"", Consiglio Nazionale delle Ricerche, Pisa, Italy",,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:64b1ea3a4c8bc5793c88,institution-consistency:9ff124206df9ce9ecd80,mapping:39e1c5f4447a54c62df0,curated:19c7b91816312d2877c9,Did You Note My Palette? Unveiling Synthetic Images Through Color Statistics,2024,10.1145/3658664.3659652,https://openalex.org/W4399556631,Christian Riess,Friedrich-Alexander-Universität Erlangen-Nürnberg,institution:73bb0fe265f6e090,"Friedrich-Alexander University Erlangen-Nürnberg, Erlangen, Germany",,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:3ca1563a17d0f500d08c,institution-consistency:4c5791542d0c4f38f237,mapping:39e1c5f4447a54c62df0,curated:19c7b91816312d2877c9,Did You Note My Palette? Unveiling Synthetic Images Through Color Statistics,2024,10.1145/3658664.3659652,https://openalex.org/W4399556631,Denise Moussa,Friedrich-Alexander-Universität Erlangen-Nürnberg,institution:73bb0fe265f6e090,"Friedrich-Alexander University Erlangen-Nürnberg, Erlangen, Germany",,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:230e328acc175182257b,institution-consistency:44dc3a902d063866a4dc,mapping:39e1c5f4447a54c62df0,curated:19c7b91816312d2877c9,Did You Note My Palette? Unveiling Synthetic Images Through Color Statistics,2024,10.1145/3658664.3659652,https://openalex.org/W4399556631,Lea Uhlenbrock,Friedrich-Alexander-Universität Erlangen-Nürnberg,institution:73bb0fe265f6e090,"Friedrich-Alexander University Erlangen-Nürnberg, Erlangen, Germany",,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:6dafe36cf92e77272437,institution-consistency:bb0d6a2726aebe1b48b2,mapping:855eb69331e5d5ba100b,curated:87ef976b546206fde199,"DistilDIRE: A Small, Fast, Cheap and Lightweight Diffusion Synthesized Deepfake Detection",2024,10.48550/arxiv.2406.00856,https://openalex.org/W4399399328,Changyeon Lee,"Yonsei University, Sinchon Campus",institution:42992b97b8e05dd4,"Department of Computer Science and Engineering, Yonsei University, Seoul, Republic of Korea",,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:a1b30c249566ff3241df,institution-consistency:286ea57838e4ca149d11,mapping:855eb69331e5d5ba100b,curated:87ef976b546206fde199,"DistilDIRE: A Small, Fast, Cheap and Lightweight Diffusion Synthesized Deepfake Detection",2024,10.48550/arxiv.2406.00856,https://openalex.org/W4399399328,Yewon Lim,"Yonsei University, Sinchon Campus",institution:42992b97b8e05dd4,"Department of Computer Science and Engineering, Yonsei University, Seoul, Republic of Korea",,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:d0982750cb4b50de7812,institution-consistency:5d3b98a512a3de3cb698,mapping:4ce3a848e0cb882aacca,curated:f40ecaaf5d0212852b79,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,2025,10.48550/arxiv.2505.14359,https://openalex.org/W4416562145,Keyue Zhang,Tencent YouTu Lab,institution:3e78e883c14f8bb8,Tecent YouTu Lab,,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:0d43edd0547d4bd45969,institution-consistency:12895a511b9afaae9596,mapping:4ce3a848e0cb882aacca,curated:f40ecaaf5d0212852b79,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,2025,10.48550/arxiv.2505.14359,https://openalex.org/W4416562145,Ruoxin Chen,Tencent YouTu Lab,institution:3e78e883c14f8bb8,Tecent YouTu Lab,,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:4b602c0143f9d4832cf6,institution-consistency:45678eada2bb13318f00,mapping:4ce3a848e0cb882aacca,curated:f40ecaaf5d0212852b79,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,2025,10.48550/arxiv.2505.14359,https://openalex.org/W4416562145,Shouhong Ding,Tencent YouTu Lab,institution:3e78e883c14f8bb8,Tecent YouTu Lab,,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:1333922f761c35772501,institution-consistency:8d5a0be58fc2f011dc8c,mapping:4ce3a848e0cb882aacca,curated:f40ecaaf5d0212852b79,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,2025,10.48550/arxiv.2505.14359,https://openalex.org/W4416562145,Shuang Wu,Tencent YouTu Lab,institution:3e78e883c14f8bb8,Tecent YouTu Lab,,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:777d38209e2c418eda9a,institution-consistency:fadfa7c9165a61859631,mapping:4ce3a848e0cb882aacca,curated:f40ecaaf5d0212852b79,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,2025,10.48550/arxiv.2505.14359,https://openalex.org/W4416562145,Taiping Yao,Tencent YouTu Lab,institution:3e78e883c14f8bb8,Tecent YouTu Lab,,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:93127af3b4901932f3e7,institution-consistency:23103d6a784cb6ef49a4,mapping:343cd7b342c4600eda13,curated:6a5bef99dcdc1ad4ba28,DySy-Det: A Synergistic Framework with Dynamic Reconstruction-Path Consistency for AI-Generated Image Detection,2026,10.1609/aaai.v40i42.40868,https://openalex.org/W7139090785,Fanli Jin,Data Assurance and Communication Security,institution:753a256f592cb1fe,"State Key Laboratory of Blockchain and Data Security, Zhejiang University Hangzhou High-Tech Zone (Binjiang) Institute of Blockchain and Data Security",,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
institution-review:8ea379e0c9a5f361686e,institution-consistency:01a6644fcaea430d539c,mapping:343cd7b342c4600eda13,curated:6a5bef99dcdc1ad4ba28,DySy-Det: A Synergistic Framework with Dynamic Reconstruction-Path Consistency for AI-Generated Image Detection,2026,10.1609/aaai.v40i42.40868,https://openalex.org/W7139090785,Feng Lin,Data Assurance and Communication Security,institution:753a256f592cb1fe,"State Key Laboratory of Blockchain and Data Security, Zhejiang University Hangzhou High-Tech Zone (Binjiang) Institute of Blockchain and Data Security",,,medium,affiliation_mismatch,Current institution and its aliases/parents have no semantic relation to the preserved affiliation evidence.,Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-07-13T23:47:16+00:00,2026-07-13T23:47:16+00:00,queue-sync
